port_origin,port_dest,lat_o,lon_o,lat_d,lon_d,gc_distance_km,departure_date,avg_wind_knots,rain_mm,temp_c,max_wave_m,visibility_km,month,season,origin_queue,dest_queue,port_congestion_idx,delay_hours
Durban,Lagos,-29.8833,31.05,6.4541,3.3947,5003.696596620589,2021-02-06,5.4,3.9,27.0,1.9417474284560732,18.0988200192266,2,DJF,6,3,0.5909587885303709,8.034717586347673
Long Beach,Callao,33.7709,-118.1937,-12.0564,-77.1319,6694.891754047429,2022-07-04,13.068,1.6,26.6,2.08,14.5532753832214,7,JJA,5,4,0.46130797681593266,9.27746278637864
Guayaquil,Rio de Janeiro,-2.1962,-79.8862,-22.9068,-43.1729,4577.574710789306,2021-12-07,4.59,1.1,30.1,2.4426627468087005,19.25732984762687,12,DJF,4,0,0.813188313380526,5.833945845757988
Tanger Med,Sídney,35.8844,-5.5036,-33.8688,151.2093,17884.057417397395,2020-02-07,23.112,38.0,27.1,0.6321051347080829,2.0,2,DJF,6,6,0.36929697711695036,15.721956656380936
Buenos Aires,Durban,-34.6037,-58.3816,-29.8833,31.05,8132.851994382434,2019-04-09,18.252,0.8,23.2,1.736322158360487,16.79606479731504,4,MAM,7,1,0.631075988380106,9.867514421532762
Vancouver,Singapore,49.2827,-123.1207,1.3521,103.8198,12820.879785566223,2022-08-29,11.988,0.0,38.0,1.1650547335570742,18.082924846624636,8,JJA,1,3,0.9706225538685194,6.303531774336276
Lagos,Shanghai,6.4541,3.3947,31.2304,121.4737,12228.925166783183,2019-10-10,4.428,0.0,32.2,0.611589533218725,18.736156294005504,10,SON,0,5,0.38689233090521463,5.114235968292974
Guayaquil,Buenos Aires,-2.1962,-79.8862,-34.6037,-58.3816,4235.831323987328,2022-02-22,9.828,0.7,14.9,1.4902632104182199,17.59460325709812,2,DJF,2,0,0.4171055922420182,5.082526092694336
Shanghai,San Antonio,31.2304,121.4737,-33.5983,-71.6123,18759.743608291978,2019-01-10,11.124000000000002,0.0,26.5,2.254170780765482,17.70321302615897,1,DJF,5,0,1.080416601094507,8.887931530173702
Le Havre,Hong Kong,49.4944,0.1089,22.3193,114.1694,9728.520460370588,2023-06-18,12.636,0.0,29.7,1.8262189972418028,16.633440439733153,6,JJA,7,5,0.9276465203305582,8.789734086689414
Balboa,Singapore,8.9833,-79.5167,1.3521,103.8198,18807.851196266427,2020-05-23,3.5100000000000002,0.2,30.0,1.4301826260773356,16.58289214892484,5,MAM,6,0,0.6097696314242609,6.448072633562209
Lisboa,Hamburgo,38.7223,-9.1393,53.5488,9.9872,2197.2191553746707,2024-10-21,10.475999999999999,1.1,22.2,0.612671535115623,15.41976407168123,10,SON,7,0,0.4992336812794977,9.257824599096516
Long Beach,Genova,33.7709,-118.1937,44.4056,8.9463,9813.764696455686,2020-04-16,23.598000000000003,2.8,18.0,2.049942787384465,16.48800297362788,4,MAM,3,0,0.5790783973106006,10.900367728038185
Shanghai,Genova,31.2304,121.4737,44.4056,8.9463,9184.962533379088,2019-09-04,7.938,0.0,29.9,0.7355367193247302,17.98583958181116,9,SON,2,3,0.8769162881770554,4.558149595444234
Le Havre,Sídney,49.4944,0.1089,-33.8688,151.2093,17081.967599541582,2019-10-06,15.39,27.5,27.6,0.9543948397144709,7.298476288859625,10,SON,0,6,0.608895709702084,10.457528204805653
Valencia,San Antonio,39.4699,-0.3763,-33.5983,-71.6123,10934.142910771896,2022-10-12,9.828,0.0,37.4,1.089111376585687,18.195334442830084,10,SON,1,0,0.8157975641767212,5.097938504455183
Shanghai,Guayaquil,31.2304,121.4737,-2.1962,-79.8862,16084.401662497192,2020-05-08,9.342,0.0,38.2,1.9732026356181906,16.944917488344085,5,MAM,3,5,0.6133635121276342,6.141977513262146
Tanger Med,Valencia,35.8844,-5.5036,39.4699,-0.3763,601.9416792270035,2019-09-07,7.938,0.0,28.1,1.8063263073604001,17.837911627613167,9,SON,7,2,0.5253739638170887,7.1187762801937815
Tokyo,Callao,35.6895,139.6917,-12.0564,-77.1319,15484.831381573047,2021-09-16,4.806000000000001,2.4,31.7,0.6818743759324095,16.996508995351103,9,SON,2,2,0.9689544049111845,5.623370036064916
Hong Kong,Hamburgo,22.3193,114.1694,53.5488,9.9872,8913.954280621618,2019-09-24,12.204000000000002,0.0,22.8,1.7659626609134742,20.696506491454876,9,SON,6,1,0.2933370746102804,10.385676557510601
Hamburgo,Callao,53.5488,9.9872,-12.0564,-77.1319,10894.755294973122,2024-09-01,17.82,5.7,28.2,1.54,14.361000976258172,9,SON,2,3,1.0386519404094277,8.212396376178738
Busan,Shanghai,35.1796,129.0756,31.2304,121.4737,832.1023653108057,2022-01-16,19.386,0.0,10.8,0.78,16.195446993781037,1,DJF,3,4,0.8510951534499822,8.078283771919445
Dubai,Shanghai,25.2769,55.2962,31.2304,121.4737,6420.905630763053,2022-08-10,3.4560000000000004,8.9,12.7,1.8963266293393046,13.371985201602541,8,JJA,2,4,0.9238380569826934,6.868052911233581
Tanger Med,Rio de Janeiro,35.8844,-5.5036,-22.9068,-43.1729,7643.603834508521,2019-12-14,14.472000000000001,14.1,27.0,2.0086912812383835,11.650795892085636,12,DJF,0,7,0.5494896370126565,11.000896928227046
Cartagena,Durban,10.3932,-75.4832,-29.8833,31.05,12167.483554430664,2021-10-01,21.006,0.5,22.4,2.6,18.12882496953603,10,SON,6,2,0.6599020440000849,11.475190315255436
Cartagena,Hong Kong,10.3932,-75.4832,22.3193,114.1694,16228.46359539433,2020-05-03,9.234000000000002,0.0,35.4,2.032401857819429,16.11672476507227,5,MAM,3,2,0.513730043282276,7.910134840560584
San Antonio,Rotterdam,-33.5983,-71.6123,51.9244,4.4777,12029.87237092556,2021-04-02,19.98,0.0,21.6,0.5927571342592493,19.266998582217333,4,MAM,4,6,1.0082842637995395,10.618972456006729
Valencia,Rotterdam,39.4699,-0.3763,51.9244,4.4777,1434.4432580023336,2022-02-08,6.264,0.0,11.4,1.2189040066959507,19.799729722442923,2,DJF,1,1,1.1706698972449414,3.9103362691761223
Prince Rupert,Rotterdam,54.315,-130.3208,51.9244,4.4777,7483.372481309507,2024-04-20,20.142,0.0,2.3,2.66,18.946964416141235,4,MAM,7,0,1.1074537250298717,11.168952467818418
Houston,Sídney,29.7604,-95.3698,-33.8688,151.2093,13818.499284003276,2020-01-30,6.534,5.0,28.1,0.809384882646114,15.18283977959658,1,DJF,1,7,0.3550445962947016,6.059237501970815
San Antonio,Valparaíso,-33.5983,-71.6123,-33.0472,-71.6128,61.279541683135925,2023-01-29,16.848,0.0,16.8,2.56,16.832174719713322,1,DJF,5,6,1.1801749459515243,12.042041221986088
Long Beach,Tanger Med,33.7709,-118.1937,35.8844,-5.5036,9586.570236242616,2022-09-15,13.284000000000002,1.5,26.6,2.46,18.38065854169101,9,SON,4,7,0.6798190727498048,11.499621603879751
Casablanca,New York,33.5731,-7.5898,40.7128,-74.006,5800.578481545373,2019-05-03,25.704000000000004,2.7,15.1,0.7586695610246862,18.812084862719917,5,MAM,3,7,0.5010866770867386,13.754826861077483
Rotterdam,Balboa,51.9244,4.4777,8.9833,-79.5167,8811.384266068344,2024-11-15,19.872,0.0,26.7,3.0,15.73759119942075,11,SON,5,6,0.24291613147833652,10.552410099490805
Valencia,Valparaíso,39.4699,-0.3763,-33.0472,-71.6128,10892.851601122222,2021-07-07,5.0760000000000005,2.7,29.2,2.6796474469578104,17.228722751410167,7,JJA,2,6,0.6508064053934435,7.797053884926791
Callao,Manzanillo,-12.0564,-77.1319,19.0514,-104.3158,4564.96163445043,2021-06-24,12.204000000000002,34.0,26.2,1.1930105502421435,5.761435557499606,6,JJA,6,1,0.5569094368546106,10.563552774261066
Prince Rupert,Cartagena,54.315,-130.3208,10.3932,-75.4832,6839.970843642611,2022-03-01,8.802000000000001,0.0,20.9,1.4313852055765452,19.942641645971243,3,MAM,2,7,1.092378036781055,6.644949012901085
Cartagena,Rotterdam,10.3932,-75.4832,51.9244,4.4777,8412.505231240433,2019-04-15,29.538000000000004,1.0,17.7,2.4169240391016134,19.149847797433807,4,MAM,0,3,1.0602737888398568,11.912070741840946
Prince Rupert,Callao,54.315,-130.3208,-12.0564,-77.1319,8905.26449012779,2022-07-26,16.740000000000002,0.1,29.5,2.16,18.164064993895778,7,JJA,1,3,1.038034278705194,7.17173051007964
Prince Rupert,Busan,54.315,-130.3208,35.1796,129.0756,7522.577660686254,2024-01-12,8.586,0.0,-0.1,1.144238520744488,20.171292778122396,1,DJF,2,3,0.6150920424672335,6.106046626182309
Rotterdam,Singapore,51.9244,4.4777,1.3521,103.8198,10527.391188456237,2022-10-21,8.046000000000001,0.0,27.4,0.8,19.106541311377267,10,SON,5,4,0.24159512489377927,7.561205570295942
Rotterdam,Long Beach,51.9244,4.4777,33.7709,-118.1937,8978.313823174582,2019-01-06,29.160000000000004,1.3,8.4,1.1964358537760549,16.179637902760504,1,DJF,3,5,1.0869880889996628,11.41193353426155
Le Havre,Singapore,49.4944,0.1089,1.3521,103.8198,10876.483902750333,2023-01-26,15.552000000000001,0.0,22.4,0.72,17.215101428109254,1,DJF,7,6,0.4206837174153722,11.334004890498719
Buenos Aires,Rotterdam,-34.6037,-58.3816,51.9244,4.4777,11391.27603179727,2019-04-12,22.248000000000005,0.0,20.2,1.1443991795114714,17.40745261791193,4,MAM,0,6,0.28520404596587606,8.781787945029729
Hong Kong,Rio de Janeiro,22.3193,114.1694,-22.9068,-43.1729,17690.71931273938,2023-12-08,4.104,8.8,30.2,1.7736907419985632,15.581982145778294,12,DJF,2,0,0.5749232802059558,5.6365449467490425
Hamburgo,Prince Rupert,53.5488,9.9872,54.315,-130.3208,7478.311896923736,2021-12-17,23.598000000000003,17.6,3.1,2.1037719607403913,11.27870300937533,12,DJF,2,5,0.27395405114053434,13.049718187565011
Rotterdam,Dubai,51.9244,4.4777,25.2769,55.2962,5169.790601544941,2022-12-10,15.984000000000002,0.0,19.1,0.46,18.631204899493156,12,DJF,1,7,0.7415058641438435,7.313362924995499
Balboa,Genova,8.9833,-79.5167,44.4056,8.9463,9188.604301734116,2021-05-27,10.8,0.0,21.8,0.5649193609474541,15.797519341522145,5,MAM,5,1,0.5926338936566986,5.537344552658446
Singapore,Buenos Aires,1.3521,103.8198,-34.6037,-58.3816,15882.385833523878,2021-04-04,17.388,0.0,23.0,2.349615675618974,17.152083787462022,4,MAM,1,6,0.8841401293327247,9.324867132354514
Long Beach,Genova,33.7709,-118.1937,44.4056,8.9463,9813.764696455686,2019-02-04,29.754,0.8,14.3,2.4783450946543097,17.082205516518556,2,DJF,1,2,0.2030429826248718,11.588874070050368
Genova,Valencia,44.4056,8.9463,39.4699,-0.3763,945.5071143208944,2023-01-13,15.822000000000001,0.0,14.3,0.98,17.880465206466447,1,DJF,3,6,0.9004817974020016,8.257701780254417
Shanghai,Cartagena,31.2304,121.4737,10.3932,-75.4832,15046.11861149294,2020-11-06,15.39,0.0,30.7,2.3387386913787385,18.652781437613726,11,SON,7,0,0.8438768807393204,9.670686978452283
Tanger Med,Rio de Janeiro,35.8844,-5.5036,-22.9068,-43.1729,7643.603834508521,2024-03-12,12.582,3.4,28.3,1.72,15.602776312435376,3,MAM,1,0,0.5263313696697813,5.771463193673512
Shanghai,Hong Kong,31.2304,121.4737,22.3193,114.1694,1227.0304142290192,2022-02-09,4.32,2.8,6.6,1.9007596629157268,15.152591074480668,2,DJF,4,1,0.8882613401295827,6.876317925135251
Valencia,Manzanillo,39.4699,-0.3763,19.0514,-104.3158,9805.439616045116,2021-11-15,11.556,0.7,26.9,1.46,18.018424602246576,11,SON,0,2,0.6543051591896341,7.440757273461097
Houston,Lagos,29.7604,-95.3698,6.4541,3.3947,10489.92189281153,2023-11-12,16.254,0.3,28.1,2.84,15.69764260074934,11,SON,4,4,1.015255614535291,10.919792375011385
Tokyo,Le Havre,35.6895,139.6917,49.4944,0.1089,9740.25314886931,2024-04-22,15.714000000000002,0.2,30.4,2.531527559103299,17.648918762813008,4,MAM,0,7,0.7961674995318861,9.328835860287803
Vancouver,Rio de Janeiro,49.2827,-123.1207,-22.9068,-43.1729,11226.300007056478,2023-11-15,3.4560000000000004,7.2,18.0,1.8275416135434313,14.535369280271679,11,SON,6,7,0.8562270650485095,9.607329465604053
Shanghai,Cartagena,31.2304,121.4737,10.3932,-75.4832,15046.11861149294,2023-01-11,12.798,0.0,23.3,2.416399319941707,19.859942349394522,1,DJF,2,5,0.7908425062841928,8.42960272788636
Casablanca,Sídney,33.5731,-7.5898,-33.8688,151.2093,18057.49699370011,2021-04-14,9.828,1.4,28.0,1.322382215611561,17.841858862039608,4,MAM,2,1,0.6047587795152927,6.756590684024928
Prince Rupert,Rio de Janeiro,54.315,-130.3208,-22.9068,-43.1729,11878.155810694077,2021-08-27,8.694,6.5,27.4,2.5098184408987128,15.021686555293023,8,JJA,5,1,0.3229023665731808,7.695980658862525
Busan,Tokyo,35.1796,129.0756,35.6895,139.6917,963.0094315706928,2021-05-05,20.034000000000002,19.8,17.0,1.1788495275944135,11.785529374798008,5,MAM,4,1,0.6269195894168258,10.460410105445161
Tanger Med,Guayaquil,35.8844,-5.5036,-2.1962,-79.8862,8753.980090985246,2020-05-24,16.038,0.7,26.4,1.1623625019367765,15.831107394281211,5,MAM,5,0,1.169378560536396,7.785832924427963
Rio de Janeiro,Casablanca,-22.9068,-43.1729,33.5731,-7.5898,7323.626117368732,2019-04-03,16.416,0.4,23.1,0.8111745658482086,19.1177893302081,4,MAM,1,5,0.3604907603353131,8.848757398639844
Cartagena,Lagos,10.3932,-75.4832,6.4541,3.3947,8667.342638573165,2021-12-23,19.224000000000004,0.0,26.9,2.32,16.858799190495155,12,DJF,2,1,1.0057167407562626,10.091448455678837
San Antonio,Tanger Med,-33.5983,-71.6123,35.8844,-5.5036,10332.87336716973,2024-04-25,10.260000000000002,0.0,27.6,2.08,18.482239184541566,4,MAM,6,5,1.034041929670399,9.845406947603697
Buenos Aires,Casablanca,-34.6037,-58.3816,33.5731,-7.5898,9244.585178753412,2020-06-13,9.072000000000001,7.4,27.9,2.3332741413711697,15.31810972624338,6,JJA,0,5,0.6923317709115682,8.479029554038018
Rotterdam,Guayaquil,51.9244,4.4777,-2.1962,-79.8862,9814.121835331527,2023-02-16,14.256,0.0,23.8,3.42,19.550755580702326,2,DJF,6,2,0.7422150995726704,10.982880500271698
Long Beach,Valparaíso,33.7709,-118.1937,-33.0472,-71.6128,8881.753089248787,2020-01-15,14.850000000000001,0.1,24.4,0.8533584501905889,16.435334756407066,1,DJF,3,6,0.36075393928376015,8.535250828361107
Sídney,Houston,-33.8688,151.2093,29.7604,-95.3698,13818.499284003276,2023-05-06,11.178,1.6,28.7,1.6,18.902926045204385,5,MAM,2,2,0.8211458713330211,6.792116327236541
Guayaquil,Casablanca,-2.1962,-79.8862,33.5731,-7.5898,8515.96870901706,2019-09-22,16.308,0.5,26.5,1.431039836258248,19.213513225153783,9,SON,6,0,0.440996870023141,9.506784376554686
Callao,Lagos,-12.0564,-77.1319,6.4541,3.3947,9135.43481579442,2024-04-12,6.102000000000001,2.2,29.0,1.7,13.79585285817107,4,MAM,0,6,0.8534326088092274,6.863154142553458
Lagos,Durban,6.4541,3.3947,-29.8833,31.05,5003.696596620589,2020-03-16,8.586,6.1,25.2,2.6623764363522677,15.380196096863864,3,MAM,4,7,0.40487644376282145,8.60539809297801
Valencia,Balboa,39.4699,-0.3763,8.9833,-79.5167,8444.302823031308,2024-03-30,19.602,19.4,25.7,2.14,10.451293688817753,3,MAM,7,1,0.7511328322855326,11.986706982922263
Balboa,Tanger Med,8.9833,-79.5167,35.8844,-5.5036,7986.49670418893,2022-11-16,15.498000000000001,0.1,25.2,2.6,17.878882702819638,11,SON,5,2,0.548171419819816,8.41932004636827
Rio de Janeiro,Rotterdam,-22.9068,-43.1729,51.9244,4.4777,9521.123578684783,2024-02-22,19.278000000000002,0.0,30.5,2.107614759628348,18.308217292118535,2,DJF,7,6,0.8287499910022866,12.473020708502412
Durban,Houston,-29.8833,31.05,29.7604,-95.3698,14895.874312236518,2021-03-14,17.118000000000002,0.0,27.0,1.6687069869856617,19.962944249978477,3,MAM,7,7,0.9274959949912838,11.937881002030167
Hamburgo,Tokyo,53.5488,9.9872,35.6895,139.6917,8977.388067258598,2019-01-12,6.102000000000001,0.0,-4.6,2.6507300048492333,17.370161706492752,1,DJF,3,7,1.123744570439196,8.040478900508836
Casablanca,Prince Rupert,33.5731,-7.5898,54.315,-130.3208,8813.137821919896,2022-01-26,12.258000000000001,0.1,-9.8,0.3,16.305742550019463,1,DJF,1,0,0.36785199531466245,5.010906686392973
Shanghai,Dubai,31.2304,121.4737,25.2769,55.2962,6420.905630763053,2022-05-26,4.752000000000001,0.0,33.5,0.6948208306100526,17.79132631773733,5,MAM,7,3,0.311784453084005,5.391211977769897
Cartagena,Rotterdam,10.3932,-75.4832,51.9244,4.4777,8412.505231240433,2022-01-25,16.902,0.0,18.0,4.1,17.380618498023484,1,DJF,3,6,0.7103480311335377,10.107894900932354
Singapore,Buenos Aires,1.3521,103.8198,-34.6037,-58.3816,15882.385833523878,2022-09-13,23.166,0.0,17.2,2.84,18.232463783975515,9,SON,4,0,0.6465753359554911,10.434997279297445
Manzanillo,Sídney,19.0514,-104.3158,-33.8688,151.2093,12477.74392054369,2020-09-14,18.738000000000003,0.5,28.3,0.6095512487543341,19.363224127963832,9,SON,0,5,0.9423951886134059,8.046854913238402
Houston,Valencia,29.7604,-95.3698,39.4699,-0.3763,8350.293785342285,2022-07-07,9.612000000000002,0.2,22.6,1.26,18.835231450496646,7,JJA,3,0,0.6753321768619118,6.063271440939769
Hamburgo,Hong Kong,53.5488,9.9872,22.3193,114.1694,8913.954280621618,2023-10-06,3.132,0.0,24.7,0.8467624831754996,19.173139754395464,10,SON,1,7,0.5403519274612469,5.470703491439762
Tokyo,Rio de Janeiro,35.6895,139.6917,-22.9068,-43.1729,18567.04225711974,2020-11-14,6.534,5.9,24.2,1.37671604549085,16.368079438460168,11,SON,5,7,1.0100843395034236,9.149175580249342
Valparaíso,Durban,-33.0472,-71.6128,-29.8833,31.05,9290.026654401192,2024-05-21,15.39,0.3,17.3,4.12,17.921283264973734,5,MAM,1,0,1.1974279106353232,9.500427432258114
Rio de Janeiro,Le Havre,-22.9068,-43.1729,49.4944,0.1089,9115.195299159763,2021-01-10,24.948000000000004,0.0,19.4,1.3299503047236338,16.74517963484416,1,DJF,7,5,0.9106859987905236,12.38438323572094
Durban,Cartagena,-29.8833,31.05,10.3932,-75.4832,12167.483554430664,2019-04-15,9.666,0.7,28.7,0.7709017329598324,17.355756037029415,4,MAM,5,1,0.3767869341418872,6.455273754392435
Tanger Med,Valencia,35.8844,-5.5036,39.4699,-0.3763,601.9416792270035,2024-03-22,8.370000000000001,0.0,23.8,0.5236061305152214,18.12276627847927,3,MAM,0,5,1.0121093724157546,4.9547705444220025
Cartagena,Valparaíso,10.3932,-75.4832,-33.0472,-71.6128,4847.749809714438,2023-08-28,10.854000000000001,0.0,21.3,0.6158172876557265,17.991761487505865,8,JJA,0,2,0.6812738868123853,4.140801429251973
Houston,Long Beach,29.7604,-95.3698,33.7709,-118.1937,2198.4999384211455,2019-11-29,20.304000000000002,12.9,10.6,2.328886333180559,14.9796249248587,11,SON,5,5,0.24727946415734264,12.47608166448083
Casablanca,Cartagena,33.5731,-7.5898,10.3932,-75.4832,7328.865892667045,2022-11-21,21.924000000000003,1.8,26.9,3.06,15.77779763851493,11,SON,6,3,0.9690669594611601,15.264081950255122
Lagos,Manzanillo,6.4541,3.3947,19.0514,-104.3158,11610.994630317913,2024-02-17,17.172,0.7,27.8,1.7,17.07200940689711,2,DJF,7,2,0.26449469075396753,10.67634533204885
Genova,Casablanca,44.4056,8.9463,33.5731,-7.5898,1862.710298990435,2021-03-22,11.502,0.0,16.0,1.0345978769475224,18.331967030188242,3,MAM,5,3,0.7055199663656042,9.028216182572788
Casablanca,Prince Rupert,33.5731,-7.5898,54.315,-130.3208,8813.137821919896,2022-06-26,13.284000000000002,0.3,21.1,0.8,18.728243953974314,6,JJA,5,2,0.9839435227425648,6.091163602447412
Buenos Aires,Tokyo,-34.6037,-58.3816,35.6895,139.6917,18369.72250895121,2024-05-13,8.046000000000001,6.8,30.1,1.24,15.9149373552659,5,MAM,3,0,1.176442588765872,7.495357237330252
Lisboa,Houston,38.7223,-9.1393,29.7604,-95.3698,7695.201760026563,2023-12-11,21.060000000000002,0.0,21.4,1.78,17.34536674851915,12,DJF,7,2,0.22195067247159844,10.458222324794729
Hamburgo,Callao,53.5488,9.9872,-12.0564,-77.1319,10894.755294973122,2024-10-21,17.01,10.5,28.1,1.96,12.480162852548,10,SON,7,5,0.21083267302578562,12.39361438057733
Melbourne,Dubai,-37.8136,144.9631,25.2769,55.2962,11667.653628070355,2021-03-23,8.154,2.7,27.9,1.047465141804472,18.067338852622868,3,MAM,0,0,0.27811161299265846,3.521291013756903
Sídney,Tokyo,-33.8688,151.2093,35.6895,139.6917,7826.615057738556,2020-04-14,8.424,3.7,28.1,2.4671787712801807,14.951385829569283,4,MAM,6,7,0.4131075250794293,9.43751390614576
Shanghai,San Antonio,31.2304,121.4737,-33.5983,-71.6123,18759.743608291978,2024-01-20,10.044000000000002,0.0,27.2,1.46,19.37821620085064,1,DJF,6,0,0.37878506778968973,6.091624828750268
Rotterdam,Houston,51.9244,4.4777,29.7604,-95.3698,8071.800112711696,2023-06-03,15.552000000000001,0.0,19.7,4.3,19.498265468941923,6,JJA,6,4,1.0055148031130225,11.428499825099903
Callao,Buenos Aires,-12.0564,-77.1319,-34.6037,-58.3816,3141.8902962471084,2020-12-27,7.452000000000001,6.0,21.5,2.573479940645642,16.215879865203252,12,DJF,0,1,0.4734667813657399,6.207569445057204
Valparaíso,Prince Rupert,-33.0472,-71.6128,54.315,-130.3208,11218.764484248048,2020-09-24,14.040000000000001,8.8,29.1,1.1941640607727035,13.991690462929167,9,SON,6,1,0.5625893497124981,8.657853233276557
Busan,Casablanca,35.1796,129.0756,33.5731,-7.5898,11139.40361209663,2020-06-14,9.882000000000001,0.0,27.5,2.565751155478326,17.77092166725094,6,JJA,2,5,0.9297752351671396,8.013220469097739
Le Havre,Shanghai,49.4944,0.1089,31.2304,121.4737,9336.419569545287,2021-04-27,2.5380000000000003,0.0,-4.5,2.657786990807941,19.04220093099993,4,MAM,0,5,0.27169460411194407,3.68420070239699
Shanghai,Hamburgo,31.2304,121.4737,53.5488,9.9872,8522.68719232557,2022-10-06,11.34,0.0,24.7,1.5496414028848589,18.00450272038873,10,SON,0,7,0.8489505578252055,8.132180344901645
Buenos Aires,Le Havre,-34.6037,-58.3816,49.4944,0.1089,10982.162922409756,2022-05-25,13.986,0.0,23.4,1.8,16.909012965635853,5,MAM,5,7,0.5519030754936047,9.59923760513028
Rio de Janeiro,Tokyo,-22.9068,-43.1729,35.6895,139.6917,18567.04225711974,2021-06-27,15.930000000000001,0.4,28.4,2.5212034919204114,17.655164590248287,6,JJA,2,2,0.45204373886455024,7.714258935760836
San Antonio,Callao,-33.5983,-71.6123,-12.0564,-77.1319,2460.0513299116596,2024-12-12,14.634000000000002,0.0,18.4,2.16,17.82932014371191,12,DJF,5,7,0.8137994606951615,9.537444870341384
Sídney,Long Beach,-33.8688,151.2093,33.7709,-118.1937,12062.442170609736,2024-05-25,7.344,3.9,33.0,1.02795913288083,16.620855801029787,5,MAM,6,1,0.2439718163978692,5.682767032205294
Guayaquil,Dubai,-2.1962,-79.8862,25.2769,55.2962,14577.262647525453,2024-02-11,7.128,0.0,35.6,2.411324094650685,18.19418336232314,2,DJF,3,4,0.651958137311502,7.8381067955732355
